,id,created_phase,cleaned_feature
1652,302,2,"window, light, dreari, outsid, brighten, mood"
1653,302,2,"alarm, goe, let, know, emerg, take, place, panel, within"
1654,302,2,"door, lock, within, , minut, shut"
1655,302,2,"panel, let, know, tri, breach, comput"
1656,302,2,"panel, list, much, batteri, power, devic, current, avail"
1657,304,2,"wireless, temperatur, control"
1658,304,2,"kitchen, applianc, monitor"
1659,304,2,"televis, think"
1660,304,2,"remind, clean, suppli, low"
1661,304,2,"notif, children, leaveent, motion, sensor"
1662,304,2,"remot, control, applianc"
1663,304,2,"featur, safe, monitor, babi, vital, sign"
1664,304,2,"air, condition, learn, behavior"
1665,304,2,"access, without, key"
1666,304,2,"pool, safeti, monitor"
1667,306,2,"butt, wiper"
1668,306,2,"air, purifi"
1669,306,2,"tv, goe, ciel"
1670,306,2,"door, lock"
1671,306,2,"window, cleaner"
1672,306,2,"motion, sensor, outdoor, light"
1673,306,2,"electr, saver"
1674,306,2,"auto, clean, fridg"
1675,306,2,"robot, butler"
1676,309,2,"light, shut, leav, room"
1677,309,2,"dishwash, wash, dish, use, less, water"
1678,309,2,"video, game, consol, shut, bed, time"
1679,309,2,"doggi, door, close, lock, dog, insid"
1680,309,2,"selfclean, tub"
1681,309,2,"fridg, give, healthi, recomend, base, food"
1682,309,2,"bug, kill, machin, count, mani, bug, kill"
1683,309,2,"TV, turn, leav, room"
1684,309,2,"toaster, use, less, energi"
1685,309,2,"toilet, flush, second, time, extra, poop"
1686,308,2,"kitchen, upload, recip, requir, comput, applianc"
1687,308,2,"key, fob, remot, lock, unlock, front, door"
1688,308,2,"screen, list, applianc, much, energi, consum"
1689,308,2,"applianc, turn, detect, occup, left"
1690,308,2,"medicin, box, includ, autodi, option, reorder, birth, control"
1691,308,2,"remot, feeder"
1692,308,2,"light, adjust, chair"
1693,308,2,"floor, count, mani, step, take, day"
1694,308,2,"encyclopedia, speak, directli, instal"
1695,308,2,"fan, around, vocal, activ"
1696,311,2,"want, thermostat, monitor, bodi, temepratur"
1697,311,2,"home, monitor, watch, movement"
1698,311,2,"home, outsid, monitor, alert, approach"
1699,311,2,"home, monitor, observ, activ, know, leav, uber, readi"
1700,311,2,"referig, tell, need, buy, milk, butter, egg"
1701,311,2,"home, monitor, tell, lock, leav"
1702,311,2,"elect, applianc, tell, much, electr, use, cost"
1703,311,2,"hot, water, heater, automat, heat, water, temperatur, like, shower"
1704,311,2,"blind, automat, open, sun, rise, direct"
1705,311,2,"let, know, temperatur, outsid"
1706,311,2,"coffe, contain, lert, run, coffe"
1707,311,2,"applianc, alert, leav"
1708,311,2,"mirror, let, know, miss, spot, shave"
1709,312,2,"comput, turn, am"
1710,312,2,"track, pet, insid, outsid"
1711,312,2,"turn, music, shower, run"
1712,312,2,"door, lock, gone, , minut"
1713,312,2,"turn, fan, room, , minut"
1714,312,2,"alert, window, get, damag"
1715,312,2,"alert, toddler, shouldnt"
1716,312,2,"turn, central, air, asleep"
1717,312,2,"fragranc, sprinkler, near, cat, litterbox"
1718,312,2,"alert, discret, pull"
1719,313,2,"alert, pet, use, doggi, door"
1720,313,2,"alert, pet, somehow, escap, back, yard"
1721,313,2,"video, monitor, secur, record, activ, properti"
1722,313,2,"monitor, room, video, command"
1723,313,2,"sens, nobodi, adjust, temperatur"
1724,313,2,"notif, friend, rel, stop"
1725,313,2,"calcul, current, energi, bill, far, month"
1726,313,2,"integr, everi, tv, room, coordin, view"
1727,313,2,"open, close, curtain, blind"
1728,313,2,"alert, mail, packag, deliv"
1729,316,2,"notic, alert, time, pet, goe, potti, floor"
1730,316,2,"notifi, , day, sinc, litter, chang"
1731,316,2,"keep, rel, stabl, humid, factor, whether, mean, take, humid, air, ad, back"
1732,316,2,"notifi, much, dust, air"
1733,316,2,"notifi, time, liquor, cabinet, open"
1734,316,2,"notifi, time, gun, cabinet, even, touch, much, less, open"
1735,316,2,"want, play, song, say, phrase, it, nice, night, alon, without, kid"
1736,316,2,"notifi, get, pool"
1737,316,2,"phone, notifi, , minut, brave, game, begin, dont, respond, dvr, game"
1738,316,2,"outfit, solar, panel"
1739,320,3,"sync, packag, deliveri"
1740,320,3,"servic, tell, outsid"
1741,320,3,"wall, chang, differ, color, easili"
1742,320,3,"sensor, tell, smell, bad"
1743,320,3,"featur, power, unus, item"
1744,320,3,"chair, cool"
1745,320,3,"door, lockunlock, applic"
1746,320,3,", roam, camera, around"
1747,320,3,"button, press, deliv, groceriespizza"
1748,320,3,"plant, sensor, tell, certain, plant, need, water"
1749,325,3,"hidden, speaker, wire, throughout"
1750,325,3,"video, babi, monitor"
1751,325,3,"extra, water, heater"
1752,325,3,"fridg, monitor, suppli"
1753,325,3,"closet, suggest, outfit, base, prefer"
1754,325,3,"window, dim, stranger, come, door"
1755,325,3,"thermostat, monitor, sleep, adjust, temperatur, accord, sleep, cycl"
1756,325,3,"central, vacuum, turn, sens, someon, room, first"
1757,325,3,"lightbulb, adjust, activ, read, book, watch, movi"
1758,325,3,"gutter, clean"
1759,322,3,"car, start, warm, schedul"
1760,322,3,"mattress, heat, time, thermostat, cool"
1761,322,3,"phone, signal, team, score"
1762,322,3,"know, wine, fridg"
1763,322,3,"stove, respond, voic, command"
1764,322,3,"stove, move, rack"
1765,322,3,"televis, turn, hour"
1766,322,3,"music, turn, enter, room"
1767,322,3,"tv, rememb, famili, member, like"
1768,322,3,"way, track, famili, member, energi, use"
1769,327,3,"wall, outlet, turn, power, idl, applic"
1770,327,3,"abil, adjust, solar, panel, throughout, day, get, best, energi, product"
1771,327,3,"alarm, tell, air, con, filter, need, chang"
1772,327,3,"abil, lock, door, window, instantli, phone, app, hot, button"
1773,327,3,"special, chip, pet, collar, know, pet, insid"
1774,327,3,"ceil, fan, come"
1775,327,3,"secur, cam, record, strage, movement, happen, night"
1776,327,3,"water, get, info, local, weather, station"
1777,327,3,"audibl, warn, power, use, begin, exceed, set, maximum"
1778,327,3,"daili, readout, util, useag, per, zone, kitchen, bathroom"
1779,326,3,"sens, water, housepl, need"
1780,326,3,"vacuum, floor, daili, work"
1781,326,3,"sens, pet, approach, pet, door, open, pet, go, come"
1782,326,3,"sens, approach, start, cook, dinner"
1783,326,3,"sens, car, need, wash, wash, modifi, garag, use, recycl, water"
1784,326,3,"smarthom, clean, sanit, shower, bath, end, day"
1785,326,3,"includ, closet, pull, togeth, cloth, outfit, day, voic, command"
1786,326,3,"refriger, sens, variat, temperatur, alert, mainten, soon, requir"
1787,326,3,"washer, dryer, clean, dri, fold, laundri"
1788,326,3,"monitor, moistur, level, soil, throughout, yard, water, plant, need, use, water, rain, barreil"
1789,335,3,"room, video, game"
1790,335,3,"back, scratcher"
1791,335,3,"medicin, cabin"
1792,335,3,treadmil
1793,335,3,sprinkler
1794,335,3,"safeti, lock"
1795,335,3,"solar, roof"
1796,335,3,"ga, stove"
1797,335,3,"sport, room"
1798,335,3,"art, room"
1799,331,3,"shower, turn, alarm, goe"
1800,331,3,"radio, turn, go, backyard"
1801,331,3,"dishwash, start, effici, use, electr"
1802,331,3,"wash, machin, sound, finish, wash"
1803,331,3,"dryer, sound, cloth, finish, dri"
1804,331,3,"alarm, detect, leak"
1805,331,3,"heat, floor, turn, hour, wake"
1806,331,3,"alarm, tell, babi, awak"
1807,331,3,"fridg, tell, run, low, food"
1808,331,3,"window, set, alarm, open, certain, time, alarm, set"
1809,334,3,"alert, hot, water, heater, leak"
1810,334,3,"warn, carbon, monoxid, level, live, room, fireplac, use"
1811,334,3,"warn, garag, door, left, open"
1812,334,3,"alert, water, left, outsid"
1813,334,3,"alert, window, left, open"
1814,334,3,"alert, movement, detect, outsid"
1815,334,3,"alert, mail, deliv"
1816,334,3,"alert, packag, left, door, step"
1817,334,3,"alert, freezer, get, warm"
1818,334,3,"alert, outsid, light, left"
1819,337,3,sound
1820,337,3,intercom
1821,337,3,"autom, feed"
1822,337,3,"hot, water, sensor"
1823,337,3,"notif, trash, pick"
1824,337,3,"monitor, meat, perish, fridg"
1825,337,3,"christma, light, go, sunset"
1826,337,3,"rfid, scanner, pet, enter, doggi, door"
1827,337,3,"tea, brew, readi, wakeup"
1828,337,3,"recip, featur, bought, instacart, week"
1829,338,3,"abl, tell, much, heat, air, condit, lost, apart, non, seal, area"
1830,338,3,"know, door, lock, remot"
1831,338,3,"know, power, consumpt, provid, applianc"
1832,338,3,"know, dog, loos, apart, complex"
1833,338,3,"abl, start, slow, cooker, oven, remot"
1834,338,3,"know, amount, time, veget, fridg"
1835,338,3,"drain, clean, regularli"
1836,338,3,"know, decibel, level, amp, throughout, apart"
1837,338,3,"abl, control, humid"
1838,338,3,"suggest, recip, base, what"
1839,341,3,"know, child, arriv, school"
1840,341,3,"refriger, shut, door, open"
1841,341,3,"alert, child, move, crib"
1842,341,3,"alert, water, usag, goe, predetermin, amount"
1843,341,3,"someth, detect, draft, near, window, door"
1844,341,3,"emerg, autodial, use, voic"
1845,341,3,"alert, plant, need, light, food, water"
1846,341,3,"work, comput, turn, set, time, day"
1847,341,3,"alert, air, qualiti, becom, poor"
1848,341,3,"door, lock, certain, tim"
1849,345,3,"socket, cut, power, suppli, less, certain, voltag, drawn, pet, chew, wire, theyr, less, like, electrocut"
1850,345,3,"heat, porch, sidewalk, forecast, predict, , chanc, snow"
1851,345,3,"shower, floor, beep, certain, temperatur"
1852,345,3,"stove, remot, disabl, smoke, alarm"
1853,345,3,"water, boiler, default, vacat, mode, lower, heat, set, water, use, , day"
1854,345,3,"remot, activ, packag, slot, camera, mailmen, use, drop, packag, mailman, press, button, video, call, phone, If, confirm, mailman, ill, remot, open, packag, drop, mailman, place, packag"
1855,345,3,"fridg, know, put, scan, barcod, food, tell, push, button"
1856,345,3,"garbag, scan, barcod, throw, regularli, use, product, paper, towel, egg, bread, bag, put, buygroceri, list, wont, forget"
1857,345,3,"shower, self, spray, anti, mildew, solut, exit, shower"
1858,345,3,"bathroom, heat, humid, rise, shower, dri, air, bathroom, content"
1859,344,3,"alert, pet, leav, someth, behind, floor"
1860,344,3,"alert, critter, sneak, around, night"
1861,344,3,"cri, specif, identifi"
1862,344,3,"know, internet, connect, statu"
1863,344,3,"motion, detction, garag"
1864,344,3,"odor, detect, fridg"
1865,344,3,"underwat, surveil"
1866,344,3,"invis, code"
1867,344,3,"wall, set, reduc, nois, level"
1868,344,3,"smoke, detector, pop, map, fire, extinguish"
1869,346,3,"know, EV, charg, fulli, much, time, left, full, charg"
1870,346,3,"know, much, power, current, consum, applianc"
1871,346,3,"abl, see, room, outsid, via, camera"
1872,346,3,"abl, control, AC, via, phone"
1873,346,3,"control, solar, panel, smartphon"
1874,346,3,"control, light, smartphon"
1875,346,3,"lock, unlock, front, door, via, smartphon"
1876,346,3,"control, blind, remot"
1877,346,3,"abl, feed, cat, even, internet, enabl, feeder"
1878,346,3,"monitor, smoke, detector, via, smartphon"
1879,342,3,"refriger, tell, low, food, use, often"
1880,342,3,"sensor, yard, door, window"
1881,342,3,"tv, allow, order, food, deliveri, voic"
1882,342,3,"robot, program, chase, anim, yard"
1883,342,3,"lock, instal, refriger, voic, activ"
1884,342,3,"storag, bin, organ, fill, arrang"
1885,342,3,"turn, light, come, turn, one, use, leav, room"
1886,342,3,"monitor, energi, use, turn, thermostat, accord, prefer"
1887,342,3,"shake, bed, two, older, kid, wake, morn"
1888,342,3,"oven, tell, someth, bake, done"
1889,348,3,"alert, tv, turn, , PM"
1890,348,3,"fridg, beep, left, open"
1891,348,3,"light, go, movement, hour"
1892,348,3,"tv, turn, get"
1893,348,3,"door, automaticli, lock, enter, leav"
1894,348,3,"wash, machin, judg, long, need, run, base, size, load"
1895,348,3,"smoke, detector, send, messag, phone, go, im"
1896,348,3,"alarm, remind, remind, eat, regular, time"
1897,348,3,"fridg, catalog, put, creat, menu, plan"
1898,348,3,"featur, alert, site, child, visit"
1899,350,3,"dust, elimin"
1900,350,3,"time, meal, prepar"
1901,350,3,"teen, child, monitor"
1902,350,3,"voic, recogn, play, list"
1903,350,3,"toilet, cleaner"
1904,350,3,"mood, smell, food, natur"
1905,350,3,"window, clean"
1906,350,3,"car, start"
1907,350,3,"wardrob, suggest"
1908,350,3,"special, ocass, notifi"
1909,349,3,"perimet, alarm"
1910,349,3,"programm, sink"
1911,349,3,oven
1912,349,3,"pet, activ, monitor"
1913,349,3,"water, meter"
1914,349,3,"moveabl, content"
1915,349,3,"attract, voic"
1916,349,3,"food, discpens"
1917,349,3,window
1918,349,3,"programm, lock"
1919,353,3,"dvr, tv, network, verizon, internet, netflix, work, seamlessli"
1920,353,3,"know, peopl, come, go"
1921,353,3,"room, feel, comfort, temperatur, humid, wise"
1922,353,3,"curtain, light, adjust, morn, afternoon, even"
1923,353,3,"notifi, dog, bark, disrupt"
1924,353,3,"fenc, let, know, kid, leav, yard"
1925,353,3,"help, know, need, dinner"
1926,353,3,"ac, heater, applianc, let, know, need, servic, mainten"
1927,353,3,"toilet, sink, clean, schedul"
1928,353,3,"season, decor, abl, plug"
1929,356,3,"thermostat, turn, wake"
1930,356,3,"An, air, condition, detect, dog, room"
1931,356,3,"door, lock, half, hour"
1932,356,3,"window, lock"
1933,356,3,"An, oven, shut, empti"
1934,356,3,"speaker, wire, wall, control, voic"
1935,356,3,"light, turn, approach"
1936,356,3,"doggi, door, sens, dog, collar"
1937,356,3,"light, turn, unlock, door"
1938,356,3,"daili, remind"
1939,359,3,"improv, secur"
1940,359,3,"intellig, oven"
1941,359,3,"TV, turn, laptop, vice, versa"
1942,359,3,"shower, cleaner"
1943,359,3,"thermostat, base, temperatur, temperatur, near"
1944,359,3,"food, dispens"
1945,359,3,"abl, find, show, similar, look, watch"
1946,359,3,"window, open, close"
1947,359,3,"fireplac, lighter"
1948,359,3,"sensor, driveway, detect, car, movement"
1949,363,3,"alert, everi, time, goe, room"
1950,363,3,"abl, watch, children, kitchen"
1951,363,3,"abl, alert, other, cat"
1952,363,3,"alert, everi, time, tri, use, comput"
1953,363,3,"alert, deliveri"
1954,363,3,"alert, everi, time, back, door, left, unlock"
1955,363,3,"alert, everi, time, talk, loudli, night"
1956,363,3,"alert, everi, time, children, get, sweet"
1957,363,3,"alert, everi, time, outsid, cat, come, door, fed"
1958,363,3,"alert, everi, time, use"
1959,366,3,"the, shower, begin, voic, command"
1960,366,3,"kitchen, track, suppli, weight"
1961,366,3,"room, preheat, cool, energi, usual, avail"
1962,366,3,"featur, attach, applianc, oven, microwav, gun, safe"
1963,366,3,"secur, set, account, visitor"
1964,366,3,"track, movi, current, avail, across, devic"
1965,366,3,"track, medic, usag"
1966,366,3,"featur, tie, dishwash, andor, wash, machin, abil, run, machin, low, usag, time"
1967,366,3,"track, usag, electron"
1968,366,3,"warn, local, emerg, warn, make, prepar, base, threat, level"
1969,364,3,"advanc, notic"
1970,364,3,"light, chang, color"
1971,364,3,"floor, heat, cold, morn"
1972,364,3,"alert, near, pool"
1973,364,3,"christma, light, set, timer"
1974,364,3,"wifi, turn, certain, hour"
1975,364,3,"applianc, turn"
1976,364,3,alert
1977,364,3,"blue, light, electron, reduc, sun, goe"
1978,364,3,"alert, come, door"
1979,364,3,"alarm, door"
1980,364,3,"alert, near, stair"
1981,370,3,"door, sens, phone, within, certain, distanc, front, door, unlock"
1982,370,3,"thermostat, adjust, bodi, temperatur"
1983,370,3,"refriger, notifi, object, insid, four, day"
1984,370,3,"shower, notifi, hot, water, left, hot, water, heater, approxim, mani, minut, hot, shower, time"
1985,370,3,"washer, dryer, alert, phone, laundri, cycl, done"
1986,370,3,"To, abl, start, track, applianc, phone, includ, turn, adjust, heat, stove, oper, washer, dryer, shower, microwav, etc"
1987,370,3,"prompt, ask, get, would, like, listen, music, allow, select, would, like, listen, verbal, menu"
1988,370,3,"work, put, fire, one, aris, when, smoke, detector, goe, want, sprinkler, high, pressur, hydraul, place, work, least, fight, fire, put, complet, imagin, futur, fill, fireproof, hous, In, futur, smoke, detector, go, need, lot, better, avoid, go, happenst, time, malfunct, but, would, much, rather, stuff, soak, instanc, like, complet, destroy, fire"
1989,370,3,"everi, singl, item, applianc, advanc, safeti, featur, event, break, sinc, everi, item, applianc, TV, etc, abl, commun, send, alert, phone, event, tamper, mayb, phone, alert, someth, becom, unplug, exampl, combin, full, seri, motion, sensor, bodi, heat, detect, featur, indoor, outdoor, secur, featur, autom, camera, envis, futur, ultim, secur"
1990,370,3,"dish, washer, commun, dish, done, either, phone, perhap, self, load, soap, instead, load, machin, everi, cycl, im, abl, load, multipl, soap, packet, go, empti, check, statu, machineful, empti, need, run, finish, run, time"
1991,373,3,"let, know, kid, put, someth, shouldnt, toilet"
1992,373,3,"start, coffe, alarm, goe"
1993,373,3,"let, know, left, oven"
1994,373,3,"fulli, power, devic, use, , minut"
1995,373,3,"tell, garag, door, open, close"
1996,373,3,"respond, voic, command, open, close, garag, door"
1997,373,3,"text, kid, come, school"
1998,373,3,"shut, video, game, , minut, play"
1999,373,3,"let, know, run, low, pantri, refriger, stapl"
2000,373,3,"let, know, ive, left, cloth, washer, long"
2001,365,3,"To, abl, remot, turn, consol, stream, game, tv"
2002,365,3,"automat, flush, toilet"
2003,365,3,"refiger, tell, store, bought, food, expir"
2004,365,3,"kitchen, produc, recip, base, food, bought, store"
2005,365,3,"soft, light, floor, hallway, night"
2006,365,3,"abl, tell, go, take, shower, bath, hot, water, prepar, advanc"
2007,365,3,"unus, unneed, electron, place, low, power, mode"
2008,365,3,"wireless, charg, phone"
2009,365,3,"abl, close, door, anywher"
2010,365,3,"block, sound, outsid, room, studi"
2011,365,3,"refiger, tell, store, bought, food, expir"
2012,372,3,"outlet, shut, certain, amount, wattag, move, predetermin, time"
2013,372,3,"door, bell, option, send, text, messag, rather, ring"
2014,372,3,"bath, tub, sens, present, temperatur, water"
2015,372,3,"furnac, sens, temperatur, multipl, room"
2016,372,3,"abil, sens, shut, multipl, element, base, heat, usag"
2017,372,3,"circuit, panel, sens, abil"
2018,372,3,"sensor, note, peopl, within, certain, perminitor"
2019,372,3,"air, purifi, note, door, window, open"
2020,372,3,"abil, remot, tell, door, window, open, close"
2021,372,3,"abl, tell, room, bright, want"
2022,372,3,"abil, tell, door, room, open, close, plu, lock"
2023,374,3,"smarthom, assess, temperatur, outsid, adjust, insid, temperatur, appropri"
2024,374,3,"smarthom, alert, young, child, upstair, close, stair"
2025,374,3,"smarthom, featur, alert, medium, larg, anim, near, outsid"
2026,374,3,"smarthom, featur, turn, preselect, musicnewsaudiobooketc, turn, shower"
2027,374,3,"featur, smarthom, send, alert, smartphon, laundri, almost, done"
2028,374,3,"smarthom, featur, close, blind, bedroom, get, lighter, outsid, open, back, certain, wakeup, time"
2029,374,3,"smarthom, featur, sens, room, quickli, heatcool"
2030,374,3,"alertlight, onnois, made, smarthom, live, anim, come, near, garden, night"
2031,374,3,"smarthom, featur, alert, certain, cabinet, open"
2032,374,3,"smarthom, featur, wakesturn, comput, certain, time, pull, websit, specifi"
2033,369,3,window
2034,369,3,"sensor, light"
2035,369,3,"bathtub, faucet, control"
2036,369,3,"gutter, cleaner"
2037,369,3,"nois, play, visitor, approach"
2038,369,3,"moistur, detect"
2039,369,3,"garag, door, control"
2040,369,3,"applianc, univers, remot"
2041,369,3,"remot, access, camfe"
2042,369,3,"plant, moistur, detector"
2043,368,3,"screen, project, wall, perhap, like, hologram, room, includ, shop, shed"
2044,368,3,"energi, usag, graph, provid"
2045,368,3,"scan, function"
2046,368,3,"shield, screen, window"
2047,368,3,"sensor, room"
2048,368,3,"algorithm, suggest"
2049,368,3,"room, remind"
2050,368,3,"smoke, slipperi, floor, etc, detector"
2051,368,3,"flea, sesor"
2052,368,3,"voic, command, video"
2053,375,3,"ac, turn, leav"
2054,375,3,"oven, text, phone"
2055,375,3,"fridg, remind, buy, fruit, veget"
2056,375,3,"fridg, let, know, food, go, bad"
2057,375,3,"abl, shut, power, part, occupi"
2058,375,3,"door, lock, unlock, voic, recognit"
2059,375,3,"tv, continu, program, ipad"
2060,375,3,"remind, drink, water"
2061,375,3,"warm, occupi, room, winter"
2062,375,3,"built, bluetooth, wireless, speaker, room"
2063,379,3,"know, pet, go, bathroom"
2064,379,3,"know, dog, food, suppli, low"
2065,379,3,"know, unauthor, entrant"
2066,379,3,"keep, temperatur, within, reason, cost"
2067,379,3,"wake, wife, "
2068,379,3,"comfort, temperatur"
2069,379,3,"light, remain, need"
2070,379,3,"coffe, brew, need"
2071,379,3,"alcohol, suppli, maintain"
2072,379,3,"comput, keep, track, calori, intakeoutak"
2073,379,3,"offer, best, video, game"
2074,379,3,"break, even, gambl"
2075,379,3,"abl, bet"
2076,379,3,"listen, punk, rock"
2077,379,3,"listen, best, electron, music"
2078,379,3,bake
2079,379,3,"fantasi, larp, enthusiast"
2080,381,3,"light, respond, voic, command"
2081,381,3,"abl, program, entertain, turn, accord, preset, schedul"
2082,381,3,"abl, easili, check, door, lock, via, app, voic, command"
2083,381,3,"abl, calcul, energi, save, certain, task, dri, laundri, clotheslin"
2084,381,3,"monitor, pollen, level, within, around, exterior"
2085,381,3,"smarthom, deliv, messag, respond, command, multipl, languag"
2086,381,3,"water, heat, set, exact, degre"
2087,381,3,"heat, activ, kitchen, bathroom, accord, time, set, alarm, clock"
2088,381,3,"digit, voic, activ, timer, certain, area"
2089,381,3,"abil, lock, unlock, front, door, simpl, touch, key, car"
2090,383,3,"cabinet, kitchen, drawer, stair, gate, lock, children, play"
2091,383,3,"bedroom, humidifi, turn, pm, everi, night"
2092,383,3,"food, dispens, bowl, , time, day"
2093,383,3,"floor, heat, temperatur, goe, , degre, F"
2094,383,3,"cap, water, pressur, kitchen, sink"
2095,383,3,"slide, shower, head, adjust, height"
2096,383,3,"eye, detect, lock"
2097,383,3,"face, detect, peopl, come, front, door"
2098,383,3,"transform, stair, becom, soft, bounci, peopl, slip, fall"
2099,383,3,"pest, detect"
2100,384,3,"abl, sens, fever"
2101,384,3,"refriger, know, long, food, insid"
2102,384,3,"smarthom, abil, connect, upgrad, latest, standard"
2103,384,3,"entertain, integr, steam, account"
2104,384,3,"bathroom, motion, sensor"
2105,384,3,"tech, recycl, possibl"
2106,384,3,"selfclean, litter, box, doesnt, make, nois"
2107,384,3,"tech, effici, possibl"
2108,384,3,"stair, detect, fallen"
2109,384,3,"hide, mail, cycl, light"
2110,386,3,"day, night, detect, blind, curtain"
2111,386,3,"product, easili, move, new, resid"
2112,386,3,"pet, door"
2113,386,3,"window, frost, option"
2114,386,3,"autom, light, closet"
2115,386,3,"door, window, notifi, open, arm"
2116,386,3,"automat, light, room"
2117,386,3,"central, command, center, voic, activ, autom"
2118,386,3,"refriger, barcod, scanner"
2119,386,3,"digit, thermostat, control, shower, bath, water"
2120,389,3,"toaster, send, text"
2121,389,3,"arm, pay, pizza, driver"
2122,389,3,"carpet, soak, whatev, spill, send, text, messag"
2123,389,3,"robot, pour, captain, crunch"
2124,389,3,"robot, jerk"
2125,389,3,"robot, hold, book, tablet, front, turn, page"
2126,389,3,"cabinet, tell, im, low, certain, food, order"
2127,389,3,"someth, plug, bloodstream, give, real, time, inform, content, blood"
2128,389,3,"heater, tell, room, im, heat, room"
2129,389,3,"robot, shoot, net, stranger, come"
2130,390,3,"monitor, hydrat, level, soil, outsid"
2131,390,3,"light, individu, room, turn, onoff, base, motion, peopl, room"
2132,390,3,"monitor, outgo, water, level"
2133,390,3,"notifi, kitchen, applianc, turn"
2134,390,3,"speaker, turn, shower, turn, done, use"
2135,390,3,"give, recip, idea, sent, smartphonelaptop, famili, base, overal, like, dislik"
2136,390,3,"monitor, amount, step, take, well, famili, member"
2137,390,3,"play, holiday, music, holiday, easter, christma"
2138,390,3,"monitor, temperatur, garag, winter"
2139,390,3,"alert, pet, insid, decid, hide"
2140,392,3,"pick, cat, drop"
2141,392,3,"use, fingerprint, technolog, lock, mechan"
2142,392,3,"respond, certain, decibel, level, word, help, alert, author"
2143,392,3,"comput, screen, built, wall, respond, voic, command, desir"
2144,392,3,"know, floor, dirti, send, appropri, robot, clean"
2145,392,3,"curtain, adjust, opac, depend, level, light, come"
2146,392,3,"put, barrier, certain, room"
2147,392,3,"bathroom, mirror, begin, antifog, procedur, shower"
2148,392,3,"shower, go, prefer, temperatur, button, press"
2149,392,3,"fish, tank, feed, fish"
2150,393,3,"bibl, upload, dine, room, tabl"
2151,393,3,"inform, alarm, connect, smartphon, wife, within, , mile"
2152,393,3,"remind, favorit, TV, show"
2153,393,3,"oven, assess, meat, cook"
2154,393,3,"know, much, humid"
2155,393,3,"motiv, alert, go, gym"
2156,393,3,"indic, child, close, stair"
2157,393,3,"indic, wife, gener, mood"
2158,393,3,"indic, dog, goe, door"
2159,393,3,"abl, shut, entir, hous, electricti"
2160,395,3,"thermostat, auto, adjust, leav, come"
2161,395,3,"thermostat, auto, adjust, real, time, outdoor, temperatur"
2162,395,3,"vacuum, auto, run, occupi"
2163,395,3,"door, auto, lock, enter, leav"
2164,395,3,"tv, auto, shut, one, sit, front"
2165,395,3,"wash, run, full, load, laundri"
2166,395,3,"beep, alert, enter, driveway"
2167,395,3,"curtain, auto, open, close, certain, time"
2168,395,3,"toilet, auto, flush, necessari, conserv, water"
2169,395,3,"litter, box, auto, clean, dirti"
2170,398,3,"featur, monitor, infant, breath, young, age"
2171,398,3,"visual, show, wareabout, children, anoth, room, play"
2172,398,3,"adjust, temperatur, room, occupi, decreas, temperatur, room, use"
2173,398,3,"televis, recommend, movi, teach, show, select, user, time, begin, play, film, show"
2174,398,3,"warm, floor, depend, upon, room, use"
2175,398,3,"phone, link, surround, sound, indic, schedul, remind, thing, might, plan, day"
2176,398,3,"fridg, connect, phone, indic, whether, run, low, neccessari, food, suupli"
2177,398,3,"shower, temperatur, adjust, base, user, perviou, set"
2178,398,3,"shower, preset, music, radio"
2179,398,3,"entertain, alert, movi, tv, show, children, watch"
2180,399,3,"hot, water, heater, turn"
2181,399,3,"updat, traffic"
2182,399,3,"alert, septic, tank"
2183,399,3,"alert, roof, comprimis"
2184,399,3,"alert, pest, intrus"
2185,399,3,"alert, stppage, gutter, downspout"
2186,399,3,"alert, wife, head"
2187,399,3,"updat, food, inventori, shop"
2188,399,3,"notifi, item, expir"
2189,399,3,"open, dog, door, set, interv"
2190,400,3,"televis, link, room, chang, differ, room, turn, programmovi, part"
2191,400,3,"cross, platform, app, act, remot, control, light, thermostat"
2192,400,3,"app, unlock, door, let, guest, even, busi, elsewher"
2193,400,3,"laser, tripwir, instal, app, control, geometr, pattern, set, alarm"
2194,400,3,"electr, socket, work, actual, plug, insert"
2195,400,3,"app, control, motion, detector, know, child, go, someplac, isnt, suppos"
2196,400,3,"oven, toaster, maintain, temperatur, food, even, cold, put, breakfast, oventoast, overnight, cook, timer, via, app"
2197,400,3,"appalarm, control, retract, stair"
2198,400,3,"toilet, urin, test"
2199,400,3,"closet, keep, track, wear, choos, outfit"
2200,402,3,"alarm, clock, sync, coffe, maker"
2201,402,3,"alert, cat, shit, litter, box"
2202,402,3,"refriger, make, judgement, comment, open, eat, snack"
2203,402,3,"bed, slowli, tilt, roll, morn"
2204,402,3,"doorbel, facial, recognit"
2205,402,3,"window, project, imag, look, like, ghost"
2206,402,3,"pop, scarecrowairhorn"
2207,402,3,"bath, fill, desir, temperatur, depth"
2208,402,3,"tini, toy, train, gather, recycl, sort, like, coin, sort, machin"
2209,402,3,"seri, well, place, airhorn, differ, frequenc, litter, box, airhorn, garden, airhorn"
2210,397,3,"notifi, much, water, cat, drink"
2211,397,3,"turn, applianc, like, heat, oven, toaster, one"
2212,397,3,"record, weight, bodi, fat, daili, calori, intak"
2213,397,3,"play, playlist, audiobook, matter"
2214,397,3,"dim, turn, light, one"
2215,397,3,"give, cat, kibbl, dont, get, certain, time"
2216,397,3,"alway, connect, internet"
2217,397,3,"give, access, video, within"
